,tweet_id,sentiment,tweet
9228,1.24E+18,0,  sensible talk from 
9229,1.24E+18,1,  whocansave the world only true god kabir can save us from all difficulties like corona people from all the world mu 
9230,1.24E+18,1, whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme god kabir saheb after taking initiation from a complete saint saint rampal ji maharaj watch sadhna tv at 7 30pm 
9231,1.24E+18,1,janta curfew we stay at home for our health our family health our society health let us safe ourself from corona we are known discipline and patriotism let us demonstarate wbr dr kd saravanan 
9232,1.24E+18,1, whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme god kabir saheb after taking initiation from a complete saint saint rampal ji maharaj must watch sadhna tv 7 30pm 
9233,1.24E+18,0,  regular use of cocaine helps build immunity to corona virus i know a person who recently went to italy during the corona 
9234,1.24E+18,0,don t just clap today thank bhagwan ram for his contribution in stopping corona chant jai shri ram at 5 o clock while clapping indiafightcorona
9235,1.24E+18,0, for the past few weeks corona is behaving like that one girl who takes all the attention sorry but she s keeping all of us desperate guys busy
9236,1.24E+18,0,  corona restrictions causing terrible financial stress to poor following decisions taken to provide them relief 1 rs 
9237,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9238,1.24E+18,0,read away from family gurgaon doctor focused on isolated italian tourists shared by the indianexpress ios app click here to download 
9239,1.24E+18,1, whocansave the world only complete maharaj can save the world from this epidemic of corona 
9240,1.24E+18,1, dear pm its time to complete lock down the country right now and why we are still allowed to travel stop the train bus all vehicle for 2 days only may it affect the economy but it will not as much as corona can pleas
9241,1.24E+18,0,  money spent on son daughter marriage by mukesh ambani 1000 cr reddys 700 cr subroto roy 550 cr laxm 
9242,1.24E+18,1,  world is facing a tremendous crisis due to the outbreak of corona others are looking for solution in every possible way but t 
9243,1.24E+18,1,some prevention steps that we can do to be safe from corona virus wear mask keep washing your hands frequently stay home amp rarely go out when there is an impo ant work mentain a ce ain distance from 
9244,1.24E+18,0,  pls take care corona selfquarantine socialdistancing janatacurfew 
9245,1.24E+18,1,janta curfew we stay at home for our health our family health our society health let us safe ourself from corona we are known discipline and patriotism let us demonstarate wbr dr kd saravanan 
9246,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9247,1.24E+18,0,  step up awareness for protecting from corona pandemic janatacurfewmarch22 janatacurfew indiafightscorona coronavi 
9248,1.24E+18,0,  regular use of cocaine helps build immunity to corona virus i know a person who recently went to italy during the corona 
9249,1.24E+18,0,  did tell you that dr ramanan laxminarayan is not a doctor he has a phd in economics a director of a us based n 
9250,1.24E+18,1, whocansave the world only true god kabir can save us from all difficulties like corona people from all the world must know the supreme god must watch sadhna tv7 30pm 
9251,1.24E+18,0,  proud of you ak this is needed on a national level daily wage earners are the worst hit 
9252,1.24E+18,0,  raghuram rajan s recession prediction 2012 we will be in recession 2014 we will be in recession 2016 we will be in 
9253,1.24E+18,0,corona a virus for humans but actually a messiah for all other life forms jantacurfew covid19 
9254,1.24E+18,0,  did tell you that dr ramanan laxminarayan is not a doctor he has a phd in economics a director of a us based n 
9255,1.24E+18,0,  how to safeguard yourself against the virus that shook the world corona prayersforcoronafreeworld 
9256,1.24E+18,0,every indian should know this 
9257,1.24E+18,1, whocansave the world animal birds live in di  eat di y they also have many diseases by eating their flesh those di  and diseases come inside the human being this is how the corona virus is spread in humans watch sadhna tv 7 30pm 
9258,1.24E+18,0, tomorrow s head news no new cases of corona 
9259,1.24E+18,1,janta curfew we stay at home for our health our family health our society health let us safe ourself from corona we are known discipline and patriotism let us demonstarate wbr dr kd saravanan 
9260,1.24E+18,1,  corona treats every1 equally from sharuk khan to flop actor to modi to beggar to beautiful to ugly woman all equally which o 
9261,1.24E+18,0,  did tell you that dr ramanan laxminarayan is not a doctor he has a phd in economics a director of a us based n 
9262,1.24E+18,0, please try explaining this to indian sanghis i tried and failed also ask them to stop proving clapping helps this corona virus is worse than sars that it can survive in a non living surface for more than 3 days coronaupdatesinindia
9263,1.24E+18,1,janta curfew we stay at home for our health our family health our society health let us safe ourself from corona we are known discipline and patriotism let us demonstarate wbr dr kd saravanan 
9264,1.24E+18,0,i request all the people s of india to follow janta curfew on 22 march so that we can break corona s chain and protect others it s not a curfew it s a care for you by the government of india all should follow the rules and regulations of this curfew prayersforcoronafreeworld 
9265,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9266,1.24E+18,0,  mecca madina known as house of allah is locked down due to corona virus outbreak while here in india puncturewa 
9267,1.24E+18,1,  i appeal to both the central amp state govt to announce a special corona financial package keeping in mind interests of s 
9268,1.24E+18,1, whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme god kabir saheb after taking initiation from a complete saint saint rampal ji maharaj must watch sadhna tv 7 30pm 
9269,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9270,1.24E+18,1,  a great example of love care and share a salmankhan fan is helping poors by distributing masks during this corona cri 
